"ZONA";"NOM_LOCALIDADE";"NOM_LOCAL";"ENDEREÄO_LOCAL";"BAIRRO_LOCAL";"CEP";"NñMERO DAS SEÄôES";"QTDE. DE SEÄôES";"APTOS"
102;"QUIJINGUE";"GRUPO ESCOLAR LAGOINHA DAS PEDRAS";"POVOADO LAGOINHA DAS PEDRAS -ZONA RURAL";"POVOADO LAGOINHA DAS PEDRAS";48830000;127,155;2;684
102;"QUIJINGUE";"PRêDIO ESCOLAR IZIDORIO FERREIRA DE MOURA";"POVOADO TANQUE DO RUMO -ZONA RURAL";"POVOADO TANQUE DO RUMO";48830000;140,227;2;771
102;"QUIJINGUE";"PREDIO ESCOLAR LAGOA DE EURICORI";"POVOADO OURICORI -ZONA RURAL";"POVOADO OURICURI";48830000;146;1;341
102;"QUIJINGUE";"PREDIO ESCOLAR DE LAGOA DOS CAGADOS";"POVOADO LAGOA DE CAGADOS -ZONA RURAL";"POVOADO LAGOA DOS CAGADOS";48830000;141;1;374
102;"QUIJINGUE";"PREDIO ESCOLAR DE SERROTE DO MEIO";"POVOADO SERROTE DO MEIO -ZONA RURAL";"POVOADO SERROTE DO MEIO";48830000;147;1;364
102;"QUIJINGUE";"PREDIO ESCOLAR DE TERRA BRANCA";"POVOADO TERRA BRANCA -ZONA RURAL";"POVOADO TERRA BRANCA";48830000;142,229;2;659
102;"QUIJINGUE";"PREDIO ESCOLAR DO POVOADO DE TATU";"POVOADO TATU -ZONA RURAL";"POVOADO TATU";48830000;143,245;2;585
102;"QUIJINGUE";"PRêDIO ESCOLAR DO PPETI";"POVOADO LAGOA DA BARRA -ZONA RURAL";"POVOADO LAGOA DA BARRA";48830000;148,216;2;646
102;"QUIJINGUE";"PREDIO ESCOLAR DE POCO DANTAS";"POVOADO POCO DANTAS -ZONA RURAL";"POVOADO POCO DANTAS";48830000;191;1;315
102;"QUIJINGUE";"PREDIO ESCOLAR DO POVOADO DE ALTO";"POVOADO ALTO -ZONA RURAL";"POVOADO ALTO";48500000;189;1;335
102;"QUIJINGUE";"PRêDIO ESCOLAR NOVA LAGOA DO MATO";"POVOADO LAGOA DO MATO - ZONA RURAL";"POVOADO LAGOA DO MATO";48830000;206;1;300
102;"QUIJINGUE";"PREDIO ESCOLAR DE TABUA";"POVOADO TABUA -ZONA RURAL";"POVOADO TABUA";44330000;210;1;195
102;"QUIJINGUE";"PREDIO ESCOLAR DE SANTA RITA";"POVOADO SANTA RITA -ZONA RURAL";"POVOADO SANTA RITA";48830000;214;1;307
102;"QUIJINGUE";"GRUPO ESCOLAR MANOEL FIDELIS";"RUA BEZERRA NETO - ZONA URBANA";"CENTRO";48830000;"101,102,103";3;1239
102;"QUIJINGUE";"GRUPO ESCOLAR JAIRO AZI";"DISTRITO ALGODOES -ZONA RURAL";"DISTRITO ALGODôES";48830000;"110,137,202,215";4;1227
102;"QUIJINGUE";"PREDIO ESCOLAR DE JUREMA";"POVOADO JUREMA -ZONA RURAL";"POVOADO JUREMA";48830000;239,271;2;435
102;"QUIJINGUE";"PREDIO ESCOLAR DE CRU";"POVOADO CRU -ZONA RURAL";"POVOADO CRU";48830000;238;1;133
102;"QUIJINGUE";"PREDIO ESCOLAR DE CASABU";"POVOADO CASABU -ZONA RURAL";"POVOADO CASABU";40000000;233;1;181
102;"QUIJINGUE";"PREDIO ESCOLAR DE OURICURI";"POVOADO OURICURI -ZONA RURAL";"POVOADO OURICURI";48830000;248;1;347
102;"QUIJINGUE";"PREDIO ESCOLAR IRENIO SIMOES DA COSTA ";"POVOADO RIO GRANDE - ZONA RURAL";"POVOADO RIO GRANDE";48830000;254;1;346
102;"QUIJINGUE";"GRUPO ESCOLAR WALDIR MAGALHAES";"RUA JOAO FILISBERTO DOS SANTOS, S/N - ZONA URBANA";"CENTRO";48830000;"100,251,281";3;1039
103;"MIGUEL CALMON";"COLEGIO CLARIEZER VICENTE DOS ANJOS";"RUA SECUNDA ROSA, S/N - ZONA URBANA";"CENTRO";44720000;"4,5,6,17,18,19,79,80,139,141";10;3530
103;"MIGUEL CALMON";"COLEGIO ESTADUAL NOSSA SENHORA DA CONCEICAO";"PARQUE EDUCACIONAL PRESIDENTE MEDICI, S/N - ZONA URBANA";"CENTRO";44720000;"7,8,9,10,11,77,144,154";8;2665
103;"MIGUEL CALMON";"COLêGIO POLIVALENTE";"AV. ODONEL MIRANDA RIOS, 28 - ZONA URBANA";"CENTRO";44720000;"2,3,12,13,14,15,16,71,76,142,148,155";12;4347
103;"MIGUEL CALMON";"ESCOLA JOSE OTAVIO DE SENA";"POVOADO BAGRES - ZONA RURAL";"POVOADO BAGRES";44720000;20;1;327
103;"MIGUEL CALMON";"PREDIO ESCOLAR JERONIMO JOSE DE OLIVEIRA";"POVOADO DO BREJO GRANDE - ZONA RURAL";"POVOADO DO BREJO GRANDE";44720000;21,22;2;603
103;"MIGUEL CALMON";"ESCOLA FRANCISCO DE ASSIS";"POVOADO DO BREJO GRANDE - ZONA RURAL";"POVOADO DO BREJO GRANDE";44720000;23;1;351
103;"MIGUEL CALMON";"PREDIO ESCOLAR ARACI DE OLIVEIRA";"POVOADO DE BREJO GRANDE - ZONA RURAL";"POVOADO DO BREJO GRANDE";44720000;24,15;2;587
103;"MIGUEL CALMON";"ESCOLA DOMINGOS MOREIRA JORDAO";"POVOADO LAGOA DE DENTRO - ZONA RURAL";"POVOADO LAGOA DE DENTRO";44720000;25;1;275
103;"MIGUEL CALMON";"PRêDIO DA ASSOCIAÄéO DOS PEQUENOS AGRICULTORES DO MULUNGU";"POVOADO DO MULUNGU";"POVOADO DE MULUNGU";44720000;27;1;188
103;"MIGUEL CALMON";"PRêDIO DA ASSOCIAÄéO COMUNITÜRIA DO POVOADO DE MASSAMBéO";"POVOADO PONTE DO MASSAMBAO - ZONA RURAL";"POVOADO PONTE DO MASSAMBAO";44720000;28;1;335
103;"MIGUEL CALMON";"ESCOLA NICOLAU JOSE DE ALCANTARA";"POVOADO DE PALMEIRAS - ZONA RURAL";"POVOADO DE PALMEIRAS";44720000;30;1;246
103;"MIGUEL CALMON";"COLEGIO HORACIO PIRES DE LIMA";"RUA MANOEL NOVAES - ZONA RURAL";"DISTRITO TAPIRANGA";44723000;"31,32,33,34,35";5;1254
103;"MIGUEL CALMON";"COLEGIO ENGENHEIRO FRANCISCO MARTINS BASTOS";"RUA DO PREDIO - ZONA RURAL";"DISTRITO ITAPURA";44727000;36,38;2;547
103;"MIGUEL CALMON";"ESCOLA TIBURCIO JOSE MARQUES";"RUA DO PREDIO - ZONA RURAL";"DISTRITO ITAPURA";44727000;39,4;2;444
103;"MIGUEL CALMON";"ESCOLA MUNICIPAL JOSE GRACINDO DA SILVA";"POVOADO QUEIMADA DO CANTO - ZONA RURAL";"POVOADO QUEIMADA DO CANTO";44720000;41;1;130
103;"MIGUEL CALMON";"COLêGIO DO ENSINO FUNDAMENTAL DA REGIéO DA SERRA";"POVOADO DE MACAñBAS - ZONA RURAL";"POVOADO MACAUBAS";44720000;42;1;341
103;"MIGUEL CALMON";"PREDIO DA ASSOCIAÄéO DOS PRODUTORES DA FORMOSA";"POVOADO FORMOSA - ZONA RURAL";"POVOADO FORMOSA";44720000;43;1;281
103;"MIGUEL CALMON";"PRêDIO DA ASSOCIAÄéO COMUNITÜRIA DO RIBEIRO";"POVOADO RIBEIRO - ZONA RURAL";"POVOADO RIBEIRO";44720000;44;1;173
103;"MIGUEL CALMON";"ESCOLA MUNICIPAL MARIA MARGARIDA COUTINHO NUNES";"POVOADO BANANEIRA - ZONA RURAL";"POVOADO BANANEIRA";44720000;45;1;252
103;"MIGUEL CALMON";"SALAO COMUNITARIO DOS MORADORES DO CAMPO DO SILVA";"POVOADO CAMPO DA SILVA - ZONA RURAL";"POVOADO CAMPO DO SILVA";44720000;46;1;214
103;"MIGUEL CALMON";"ESCOLA MUNICIPAL ISAIAS PLACIDO DO AMARAL";"POVOADA QUEIMADA NOVA - ZONA RURAL";"POVOADO QUEIMADA NOVA";44720000;48;1;308
103;"MIGUEL CALMON";"ESCOLA MUNICIPAL OTACILIO VIEIRA MESQUITA";"POVOADO TAMANCO - ZONA RURAL";"POVOADO TAMANCO";44720000;49;1;187
103;"MIGUEL CALMON";"PREDIO ESCOLAR MATIAS FREIRE";"POVOADO OLHOS DAGUA - ZONA RURAL";"POVOADO OLHOS D'AGUA";44720000;72;1;251
103;"MIGUEL CALMON";"ESCOLA GUILHERMINO BALDUINO DE MIRANDA";"POVOADO CABRAL - ZONA RURAL  ";"POVOADO CABRAL";44720000;73;1;287
103;"MIGUEL CALMON";"PREDIO DA ASSOCIACAO DOS MORADORES DO POV. DA FAISCA";"POVOADO FAISCA - ZONA RURAL";"POVOADO FAISCA";44720000;78;1;306
103;"MIGUEL CALMON";"PREDIO ESCOLAR RAULINDA REQUIAO";"POVOADO DE SANTA TEREZINHA - ZONA RURAL";"POVOADO DE SANTA TEREZINHA";44720000;140;1;232
103;"MIGUEL CALMON";"SALAO DA ASSOCIACAO DOS PEQUENOS PRODUTORES DE MUCAMBO E MORRINHOS";"POVOADO MUCAMBO DA SERRA - ZONA RURAL";"POVOADO MUCAMBO DA SERRA";44720000;143;1;167
103;"MIGUEL CALMON";"ESCOLA OCLENIDIA O. S. MESQUITA";"POVOADO MOREIRA - ZONA RURAL";"POVOADO MOREIRA";44720000;145;1;199
103;"MIGUEL CALMON";"ESCOLA SANTO ANTONIO";"POVOADO PALMEIRINHA - ZONA RURAL";"POVOADO PALMEIRINHA";44720000;146;1;205
103;"MIGUEL CALMON";"ESCOLA PETRONILA XAVIER NUNES";"POVOADO COVAS - ZONA RURAL";"POVOADO COVAS";44720000;147;1;164
103;"MIGUEL CALMON";"ESCOLA MUNICIPAL ADILELMO MARCELINO DE MIRANDA";"POVOADO LAJEDO DO BRAGA - ZONA RURAL";"POVOADO LAJEDO DO BRAGA";44720000;153;1;304
103;"MIGUEL CALMON";"ESCOLA MUNICIPAL MIGUEL ISABELLA";"POVOADO DO MORCEGO - ZONA RURAL";"POVOADO MORCEGO";44720000;152;1;114
103;"MIGUEL CALMON";"PRêDIO DA ASSOCIAÄéO COMUNITÜRIA DE PAI AFONSO";"POVOADO DA TABATINGA - ZONA RURAL";"POVOADO TABATINGA";44720000;151;1;160
103;"MIGUEL CALMON";"ESCOLA MUNICIPAL JOSê ELIODORIO DO NASCIMENTO";"POVOADO DE CURRAL VELHO - ZONA RURAL";"POVOADO CURRAL VELHO";44720000;156;1;192
103;"MIGUEL CALMON";"PRêDIO DA ASSOCIAÄéO DOS MORADORES DO MAXIXE";"RUA PRINCIPAL - ZONA RURAL";"POVOADO MAXIXE";44720000;157;1;169
103;"MIGUEL CALMON";"ESCOLA MUNICIPAL JOSê LOURENÄO";"RUA AGNALDO MOURA VIEIRA - ZONA URBANA";"SANTA TEREZA";44720000;"183,184,186,187";4;1220
103;"MIGUEL CALMON";"PRêDIO DA ASSOCIAÄéO COMUNITÜRIA DO POVOADO DA ÜGUA BRANCA";"POVOADO DA ÜGUA BRANCA, S/N - ZONA RURAL";"POVOADO AGUA BRANCA";44720000;185;1;187
103;"MIGUEL CALMON";"ESCOLA MUNICIPAL ISRAEL GOMES NUNES";"POVOADO CAMPO DO SILVA - ZONA RURAL";"POVOADO CAMPO DO SILVA";44720000;47;1;196
103;"VÜRZEA DO POÄO";"GINASIO SAO FRANCISCO DE ASSIS";"RUA DURVAL GAMA, S/N - ZONA URBANA";"CENTRO";44715000;"158,159,160,161,162,163,164,165,166,167,182";11;3395
103;"VÜRZEA DO POÄO";"ESCOLA ABELARDO CERQUEIRA";"RUA DURVAL GAMA, S/N - ZONA URBANA";"CENTRO";44715000;"168,169,170,171,172,173,174,175,176";9;2194
103;"VÜRZEA DO POÄO";"ESCOLA MUNICIPAL ANA NERY";"POVOADO ITAPOAN - ZONA RURAL  ";"POVOADO ITAPOAN";44715000;177;1;314
103;"VÜRZEA DO POÄO";"ESCOLA MUNICIPAL PROFESSOR LAURENTINO BARRETO DOS SANTOS";"POVOADO BARRA NOVA - ZONA RURAL";"POVOADO BARRA NOVA";44715000;178,179;2;483
103;"VÜRZEA DO POÄO";"GINASIO MUNICIPAL CEL. ANTONIO LOPES FILHO";"POVOADO NOVA ESPERANCA - ZONA RURAL";"POVOADO NOVA ESPERANCA";44715000;180,181;2;676
104;"IBITITÜ";"PREDIO ESCOLAR HERMANO MARQUES DOURADO";"RUA ALTO DA ESTRELA - ZONA URBANA";"CENTRO";44960000;183,184;2;712
104;"IBITITÜ";"COLêGIO MUNICIPAL EUFRASIO VILELA DOURADO";"RUA LUIZ VIANA FILHO - ZONA URBANA";"CENTRO";44960000;"185,186,187,188,189,190,191";7;1645
104;"IBITITÜ";"PREDIO ESCOLAR ANTONILIA ROSA DE JESUS";"POVOADO LAGOA DA PEDRA - ZONA RURAL";"POVOADO LAGOA DA PEDRA";44960000;193,194;2;656
104;"IBITITÜ";"PREDIO ESCOLAR  BENJAMIM SOARES DOS SANTOS FILHO";"POVOADO LAGOA DA PEDRA - ZONA RURAL";"POVOADO LAGOA DA PEDRA";44960000;"192,195,196";3;752
104;"IBITITÜ";"COLêGIO MUNICIPAL JOSê DE ALENCAR";"DISTRITO DE CANOéO - ZONA RURAL";"DISTRITO CANOéO";44960000;"197,198,199,200,201";5;1578
104;"IBITITÜ";"COLEGIO MUNICIPAL ANTONIO CARLOS MAGALHAES";"DISTRITO FEIRA NOVA - ZONA RURAL";"DISTRITO FEIRA NOVA";44960000;"202,203,204";3;739
104;"IBITITÜ";"COLEGIO MUNICIPAL MANOEL QUIRINO DE QUEIROZ";"POVOADO MATO VERDE - ZONA RURAL";"POVOADO MATO VERDE";44960000;205,206;2;614
104;"IBITITÜ";"COLêGIO MUNICIPAL SANTA RITA";"POVOADO LAGOA DO LEITE - ZONA RURAL";"POVOADO LAGOA DO LEITE";44960000;"207,208,209,236";4;807
104;"IBITITÜ";"COLêGIO MUNICIPAL RUI BARBOSA";"POVOADO LAGEDéO - ZONA RURAL";"POVOADO LAGEDéO";44960000;210,211;2;638
104;"IBITITÜ";"PRêDIO ESCOLAR JOSê BONIFÜCIO";"POVOADO ALTO DA CRUZ - ZONA RURAL";"POVOADO ALTO DA CRUZ";44960000;212;1;89
104;"IBITITÜ";"PRêDIO ESCOLAR REINALDO ARAUJO TEIXEIRA";"POVOADO CALDEIRAO DA GIA - ZONA RURAL";"POVOADO CALDEIRéO DA GIA";44960000;214;1;311
104;"IBITITÜ";"PREDIO ESCOLAR EMILIO GARRASTAZU MEDICI";"POVOADO LUCAS - ZONA RURAL";"POVOADO LUCAS";44960000;215;1;122
104;"IBITITÜ";"PRêDIO ESCOLAR JOSê JOAQUIM SEABRA";"POVOADO RECIFE DO LINO - ZONA RURAL";"POVOADO RECIFE DO LINO";44960000;216,217;2;409
104;"IBITITÜ";"PRêDIO ESCOLAR RURAL";"POVOADO RECIFE DOS CARDOSOS - ZONA RURAL";"POVOADO RECIFE DOS CARDOSOS";44960000;220;1;287
104;"IBITITÜ";"PRêDIO ESCOLAR DERALDO DA SILVA DOURADO";"POVOADO BATATAS - ZONA RURAL";"POVOADO BATATAS";44960000;218;1;322
104;"IBITITÜ";"ESCOLA MUNICIPAL CASTRO ALVES";"POVOADO LAGOA DO ESTEVAO - ZONA RURAL";"POVOADO LAGOA DO ESTEVéO";44960000;223;1;122
104;"IBITITÜ";"ESCOLA MUNICIPAL ARTUR DOURADO MATOS";"POVOADO PEDRA LISA - ZONA RURAL";"POVOADO PEDRA LISA";44960000;229,242;2;429
104;"IBITITÜ";"ESCOLA MUNICIPAL TIRADENTES";"POVOADO BOA VISTA - ZONA RURAL";"POVOADO BOA VISTA";44960000;230;1;391
104;"IBITITÜ";"ESCOLA MUNICIPAL JOAO EVANGELISTA DIAS";"POVOADO FAVELEIRA - ZONA RURAL";"POVOADO DE FAVELEIRA";44960000;232;1;225
104;"IBITITÜ";"ESCOLA MUNICIPAL TOBIAS BARRETO";"POVOADO OURICURI DE JOSE HONORIO - ZONA RURAL";"POVOADO OURICURI DE JOéO HONORIO";44960000;234;1;113
104;"IBITITÜ";"PREDIO ESCOLAR MARTINIANO MARQUES DOURADO";"BAIRRO DO RIACHO, S/N - ZONA URBANA";"RIACHO";44960000;"237,238,239";3;1210
104;"IBITITÜ";"ESCOLA FAUSTINIANO LOPES RIBEIRO";"POVOADO PAU DARCO - ZONA RURAL";"POVOADO PAU DARCO";44960000;241;1;66
104;"IBITITÜ";"ESCOLA MUNICIPAL PEDRO MANSO CABRAL";"POVOADO RECIFE DOS CARDOSOS - ZONA RURAL";"POVOADO RECIFE DOS CARDOSOS";44960000;228;1;295
104;"IBITITÜ";"ESCOLA MUNICIPAL JERUSALêM";"RUA PRINCIPAL, S/N - ZONA RURAL";"POVOADO LAGOA DE Zê MENDES";44960000;244;1;77
104;"IBITITÜ";"COLêGIO ESTADUAL DEMOCRÜTICO DE IBITITÜ";"RUA PROFESSORA ELZY OLIVEIRA CARDOSO, S/N - ZONA URBANA";"CENTRO";44960000;"240,245,246,247,249,250";6;1770
104;"IBITITÜ";"ESCOLA RURAL EUFRÜSIA OLIVEIRA PAIVA";"POVOADO CEARENSE - ZONA RURAL";"POVOADO CEARENSE";44960000;225;1;183
104;"IBITITÜ";"ESCOLA MUNICIPAL ABãLIO MARQUES DOURADO";"POVOADO MEIOS - ZONA RURAL";"POVOADO MEIOS";44960000;224;1;230
104;"IBITITÜ";"PRêDIO ESCOLAR QUINTINO MARQUES";"POVOADO PORTEIRA NOVA - ZONA RURAL";"POVOADO PORTEIRA NOVA";44960000;219;1;111
104;"IBITITÜ";"PRêDIO ESCOLAR NECY NOVAIS";"POVOADO CIRCO - ZONA RURAL";"POVOADO CIRCO";44960000;213;1;322
104;"LAPéO";"ESCOLA VALDEMAR DE CASTRO DOURADO";"POVOADO VILA CASTRO - ZONA RURAL";"POVOADO VILA CASTRO";44905000;7;1;253
104;"LAPéO";"ESCOLA MUNICIPAL LUCAS CARDOSO COSTA";"AV JUSTINIANO DE CASTRO DOURADO, N 264 - ZONA URBANA";"CENTRO";44905000;"8,9,10,11,12,13,175";7;2341
104;"LAPéO";"COLEGIO ESTADUAL JUSTINIANO DE CASTRO DOURADO";"AV. JUSTINIANO DE CASTRO DOURADO - ZONA URBANA";"CENTRO";44905000;"1,4,5,16,17,18,19,20,21,22,23,24";12;3151
104;"LAPéO";"GRUPO ESCOLAR INENY NUNES DOURADO";"AV. JUSTINIANO DE CASTRO DOURADO, S/N - ZONA URBANA";"CENTRO";44905000;"15,27,166";3;945
104;"LAPéO";"COLêGIO ESTADUAL DE AGUADA NOVA";"RUA DO BARRO VERMELHO, S/N - ZONA RURAL";"DISTRITO AGUADA NOVA";44905000;"29,30,31,32,33,34,35,182,255";9;2956
104;"LAPéO";"ESCOLA DOM PEDRO I";"POVOADO DE CASAL I - ZONA RURAL";"POVOADO DE CASAL I";44905000;36,62;2;528
104;"LAPéO";"ESCOLA VALENTINA OLIVEIRA MATOS";"POVOADO LAGOA DOS PATOS - ZONA RURAL";"POVOADO LAGOA DOS PATOS";44905000;37;1;393
104;"LAPéO";"ESCOLA MUNICIPAL RUI BARBOSA";"POVOADO CORTA FACAO - ZONA RURAL";"POVOADO CORTA FACAO";44905000;39;1;222
104;"LAPéO";"ESCOLA HERCULANO GALVAO DOURADO";"POVOADO BOM PRAZER - ZONA RURAL";"POVOADO BOM PRAZER";44905000;40;1;353
104;"LAPéO";"ESCOLA MUNICIPAL DERALDO JOSê DE SOUZA";"POVOADO LAJEDO DO PAU D'ARCO - ZONA RURAL";"POVOADO DE LAJEDO DO PAU D ARCO";44905000;"41,42,179";3;961
104;"LAPéO";"ESCOLA MUNICIPAL CASTRO ALVES";"POVOADO VOLTA GRANDE - ZONA RURAL";"POVOADO VOLTA GRANDE";44905000;28,44;2;448
104;"LAPéO";"ESCOLA MUNICIPAL LEOPOLDO DA SILVA DOURADO";"POVOADO LAJEADO - ZONA RURAL";"POVOADO LAJEADO I";44905000;"45,172,265";3;614
104;"LAPéO";"ESCOLA OS‡RIO JOSê ALVES - EDUCAÄéO INFANTIL";"POVOADO LAGOA DE GAUDENCIO - 2¶ ENTRADA - ZONA RURAL";"POVOADO LAGOA DE GAUDENCIO";44905000;47,169;2;498
104;"LAPéO";"ESCOLA MUNICIPAL HONORATO GASPAR DE SOUZA";"POVOADO ELIZEU I - ZONA RURAL";"POVOADO ELIZEU I";44905000;14,48;2;428
104;"LAPéO";"ESCOLA MUNICIPAL ANT‚NIA GASPAR DE SOUZA";"POVOADO RODAGEM - ZONA RURAL";"POVOADO RODAGEM";44905000;"3,50,167";3;723
104;"LAPéO";"ESCOLA MUNICIPAL DE SALGADA";"POVOADO SALGADA - ZONA RURAL";"POVOADO SALGADA";44905000;51,178;2;482
104;"LAPéO";"ESCOLA MUNICIPAL JOSê CARLITO CARNEIRO DOURADO PIMENTA";"POVOADO LAJEDO DE EURIPES - ZONA RURAL";"POVOADO LAJEDO DE EURIPEDES";44905000;52,171;2;577
104;"LAPéO";"ESCOLA MUNICIPAL RUI BARBOSA";"POVOADO BONZAO - ZONA RURAL";"POVOADO BONZéO I";44905000;53;1;400
104;"LAPéO";"ESCOLA ALTO DA BOA VISTA";"POVOADO IRECEZINHO - ZONA RURAL";"POVOADO IRECEZINHO";44905000;58;1;251
104;"LAPéO";"ESCOLA JOSê HONORATO CALDEIRA";"POVOADO LAJEDINHO - ZONA RURAL";"POVOADO LAJEDINHO";44905000;59;1;183
104;"LAPéO";"ESCOLA MUNICIPAL TIRADENTES";"RUA DOMINGOS ALVES, S/N - ZONA RURAL";"DISTRITO TANQUINHO";44905000;"63,64,65,66,67,263";6;1594
104;"LAPéO";"ESCOLA MUNICIPAL MANOEL AUGUSTO DOURADO";"RUA GUSTAVO DOURADO, S/N - ZONA RURAL";"DISTRITO BELO CAMPO";44905000;"55,56,57,162,174";5;1107
104;"LAPéO";"ESCOLA JOAO ANDRE DA SILVA";"POVOADO BOA ESPERANCA - ZONA RURAL";"POVOADO BOA ESPERANCA";44905000;164;1;191
104;"LAPéO";"ESCOLA MUNICIPAL ZENÜLIA DOURADO LOPES";"RUA JOSê VILELA, S/N - ZONA URBANA";"CENTRO";44905000;"176,177,181";3;784
104;"LAPéO";"CEI - CENTRO DE EDUCAÄéO INFANTIL";"PRAÄA ANT‚NIO GOMES, 208 - ZONA URBANA";"CENTRO";44905000;"180,251,262";3;1040
104;"LAPéO";"ESCOLA PEDRO JOSê DE ARAñJO";"POVOADO QUEIMADA DE JOAQUINZINHO - ZONA RURAL";"POVOADO QUEIMADA DE JOAQUINZINHO";44905000;2;1;146
104;"LAPéO";"ESCOLA ROBERTO SANTOS";"POVOADO FLORESTA - ZONA RURAL";"POVOADO FLORESTA";44905000;6;1;152
104;"LAPéO";"ESCOLA CECãLIA MARIA DA CONCEIÄéO";"POVOADO TANQUES - ZONA RURAL";"POVOADO TANQUES";44905000;60;1;171
104;"LAPéO";"ESCOLA JOSê ALIMPIO";"POVOADO DE PATOS - ZONA RURAL";"POVOADO DE PATOS";44095000;38;1;383
104;"LAPéO";"ESCOLA ANãSIA ROCHA";"POVOADO MACAMBIRA - ZONA RURAL";"POVOADO MACAMBIRA";44905000;165;1;208
104;"LAPéO";"ESCOLA MUNICIPAL VIRGãLIO JOSê DE SOUZA";"POVOADO AROEIRA - ZONA RURAL";"POVOADO AROEIRA";44905000;267;1;180
105;"ABAãRA";"COLêGIO MUNICIPAL DE ABAãRA";"RUA DO COLêGIO, S/N - ZONA URBANA";"CENTRO";46690000;"1,2,147";3;1087
105;"ABAãRA";"COLêGIO ESTADUAL DR. FRANCISCO ROCHA FILHO";"RUA DO COLêGIO, S/N - ZONA URBANA";"CENTRO";46690000;"3,4,5,6";4;1438
105;"ABAãRA";"PREDIO DO GINASIO DE CATOLES";"AVENIDA DO COLEGIO - ZONA RURAL";"DISTRITO DE CATOLêS";46690000;"7,9,88";3;861
105;"ABAãRA";"PREDIO ESCOLAR MUNICIPAL DE LIMEIRA";"POVOADO LIMEIRA - ZONA RURAL";"POVOADO LIMEIRA";46690000;10;1;87
105;"ABAãRA";"PREDIO ESCOLAR MUNICIPAL MALHADA";"POVOADO MALHADA - ZONA RURAL";"POVOADO MALHADA";46690000;11;1;333
105;"ABAãRA";"GRUPO ESCOLAR EUMAR PEREIRA";"VILA DE OURO VERDE - ZONA RURAL";"VILA OURO VERDE";46690000;12,13;2;655
105;"ABAãRA";"PREDIO ESCOLAR MUNICIPAL DO CURRALINHO";"POVOADO CURRALINHO - ZONA RURAL";"POVOADO CURRALINHO";46690000;14;1;133
105;"ABAãRA";"ESCOLA  MUNICIPAL FULGâNICO ALVES DE OLIVEIRA";"RUA NOVA, S/N - ZONA RURAL";"POVOADO RIBEIRéO DE BAIXO";46690000;15,16;2;491
105;"ABAãRA";"PREDIO ESCOLAR MUNICIPAL DE ENGENHO";"POVOADO ENGENHO - ZONA RURAL";"POVOADO ENGENHO";46690000;17;1;175
105;"ABAãRA";"PREDIO ESCOLAR MUNICIPAL DE BREJO";"POVOADO BREJO - ZONA RURAL";"POVOADO BREJO";46690000;18;1;242
105;"ABAãRA";"PREDIO ESCOLAR MUNICIPAL DE ACENTO";"POVOADO ACENTO - ZONA RURAL";"POVOADO ACENTO";46690000;19;1;272
105;"ABAãRA";"PREDIO ESCOLAR MUNICIPAL DE SAO JOSE";"POVOADO SAO JOSE - ZONA RURAL";"POVOADO SéO JOSê";46690000;21;1;228
105;"ABAãRA";"PREDIO ESCOLAR MUNICIPAL DE SANTANA";"POVOADO SANTANA - ZONA RURAL";"POVOADO SANTANA";46690000;22;1;98
105;"ABAãRA";"PREDIO ESCOLAR MUNICIPAL DA BARRA DE ABAIRA";"POVOADO BARRA DE ABAIRA - ZONA RURAL";"POVOADO BARRA DE ABAãRA";46690000;23;1;302
105;"ABAãRA";"PREDIO ESCOLAR MUNICIPAL DE CATOLES DE CIMA";"POVOADO CATOLES DE CIMA - ZONA RURAL";"POVOADO CATOLêS DE CIMA";46690000;121;1;149
105;"ABAãRA";"PREDIO ESCOLAR MUNICIPAL DA BARRA DE CATOLES";"POVOADO BARRA DE CATOLES - ZONA RURAL";"POVOADO BARRA DE CATOLêS";46690000;122;1;111
105;"ABAãRA";"PREDIO ESCOLAR MUNICIPAL DO TANQUE";"POVOADO TANQUE - ZONA RURAL";"POVOADO TANQUE";46690000;123;1;185
105;"ABAãRA";"PREDIO ESCOLAR MUNICIPAL DA FAZENDINHA";"POVOADO FAZENDINHA - ZONA RURAL";"POVOADO FAZENDINHA";46690000;124;1;269
105;"ABAãRA";"PREDIO ESCOLAR MUNICIPAL DO CORREGO";"POVOADO CORREGO - ZONA RURAL";"POVOADO C‡RREGO";46690000;127;1;65
105;"BONINAL";"CENTRO EDUCACIONAL DE BONINAL";"AVENIDA DO COLEGIO - ZONA URBANA";"CENTRO";46740970;"24,25,26,27,28,89,139,159,163";9;3361
105;"BONINAL";"CENTRO EDUCACIONAL DE NOVA COLINA";"AVENIDA DO COLEGIO - ZONA RURAL";"DISTRITO DE NOVA COLINA";46740970;"29,30,31";3;855
105;"BONINAL";"PREDIO ESCOLAR MUNICIPAL DA COTIA";"POVOADO COTIA - ZONA RURAL";"POVOADO COTIA";46740970;138;1;341
105;"BONINAL";"PREDIO ESCOLAR MUNICIPAL DE LAGOA DO MACAMBA";"POVOADO LAGOA DO MACAMBA - ZONA RURAL";"POVOADO LAGOA DO MACAMBA";46740970;33;1;198
105;"BONINAL";"PREDIO ESCOLAR MUNICIPAL DE LAGOINHA";"POVOADO LAGOINHA - ZONA RURAL";"POVOADO LAGOINHA";46740970;34;1;270
